habitaciones;baños;parqueaderos;area_construida;area_privada;estrato;estado;antiguedad;administracion;precio_m2;Ascensor;Circuito cerrado de TV;Parqueadero Visitantes;Portería / Recepción;Zonas Verdes;Salón Comunal;Balcón;Barra estilo americano;Calentador;Chimenea;Citófono;Cocina Integral;Terraza;Vigilancia;Parques cercanos;Estudio;Patio;Depósito / Bodega;nombre;ubicacion;precio
1;1;2;50 m²;50 m²;6;Bueno;1 a 8 años;$ 290.000 COP;$ 8.600.000*m²;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Santa Paula;430000000
3;3;2;112 m²;0 m²;5;No definida;16 a 30 años;$ 833.000 COP;$ 7.500.000*m²;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0;1;Apartamento;Escuela de infanteria;840000000
2;2;2;94,26 m²;89 m²;5;Excelente;menor a 1 año;$ 417.400 COP;$ 8.805.431,78*m²;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;Pasadena;830000000
4;3;3;201 m²;0 m²;5;No definida;16 a 30 años;$ 700.000 COP;$ 4.950.248,76*m²;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Casa;Gratamira;995000000
2;2;1;63 m²;56 m²;2;Bueno;16 a 30 años;$ 140.000 COP;$ 3.571.428,57*m²;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;Apartamento;El Progreso;225000000
3;2;1;99,6 m²;92 m²;4;No definida;9 a 15 años;$ 330.200 COP;$ 6.526.104,42*m²;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Gilmar;650000000
2;2;2;78,62 m²;79 m²;5;Excelente;9 a 15 años;$ 534.000 COP;$ 5.469.346,22*m²;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;El Contador;430000000
2;2;2;62 m²;62 m²;4;No definida;1 a 8 años;$ 248.000 COP;$ 6.774.193,55*m²;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;Apartamento;Ferrocaja fontibon;420000000
3;2;1;90 m²;89 m²;4;No definida;16 a 30 años;$ 360.000 COP;$ 4.666.666,67*m²;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Cedritos;420000000
3;1;0;53 m²;0 m²;3;No definida;1 a 8 años;$ 132.200 COP;$ 3.094.339,62*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Fontibón;164000000
3;2;0;58 m²;0 m²;3;No definida;9 a 15 años;$ 159.200 COP;$ 3.706.896,55*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Engativá;215000000
3;4;3;211 m²;185 m²;6;Bueno;16 a 30 años;$ 1.064.000 COP;$ 5.213.270,14*m²;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Provenza;1100000000
3;2;1;89 m²;89 m²;4;Bueno;1 a 8 años;$ 289.000 COP;$ 5.393.258,43*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Mazurén;480000000
5;3;5;432 m²;0 m²;4;No definida;No definida;No definida;$ 2.777.777,78*m²;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;Casa;Normandía;1200000000
4;4;3;208 m²;208 m²;4;No definida;más de 30 años;$ 440.000 COP;$ 4.471.153,85*m²;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;Casa;Julio florez;930000000
2;2;1;58 m²;58 m²;4;No definida;9 a 15 años;$ 282.000 COP;$ 5.517.241,38*m²;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Cedritos;320000000
1;1;1;52 m²;52 m²;5;Bueno;1 a 8 años;$ 368.000 COP;$ 7.269.230,77*m²;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Apartamento;Santa barbara;378000000
4;2;1;90 m²;87 m²;3;No definida;9 a 15 años;$ 190.000 COP;$ 3.333.333,33*m²;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;San cipriano;300000000
3;2;1;53 m²;0 m²;3;No definida;1 a 8 años;$ 119.800 COP;$ 4.639.622,64*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Valladolid;245900000
3;4;4;213 m²;213 m²;6;No definida;1 a 8 años;$ 1.941.000 COP;$ 13.380.281,69*m²;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;Apartamento;Los Rosales;2850000000
3;5;2;171 m²;171 m²;5;Bueno;16 a 30 años;$ 845.000 COP;$ 5.789.473,68*m²;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;Apartamento;Lisboa;990000000
3;3;2;120 m²;110 m²;5;Bueno;1 a 8 años;$ 320.000 COP;$ 6.983.333,33*m²;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;Apartamento;Portales Del Norte;838000000
3;1;0;45 m²;45 m²;2;No definida;16 a 30 años;$ 57.000 COP;$ 2.555.555,56*m²;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;Casa;El chilcal;115000000
3;3;2;160 m²;160 m²;6;No definida;No definida;$ 1.000.000 COP;$ 9.375.000*m²;1;0;1;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;Apartamento;Chicó;1500000000
1;1;0;30 m²;30 m²;5;Bueno;menor a 1 año;$ 200.000 COP;$ 8.166.666.666,67*m²;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Chapinero Alto;2,45E+11
3;2;0;48 m²;0 m²;3;No definida;1 a 8 años;$ 66.600 COP;$ 3.562.500*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Puente Grande;171000000
1;1;0;40 m²;38 m²;5;Bueno;1 a 8 años;$ 160.000 COP;$ 7.500.000*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Niza;300000000
2;3;2;90 m²;90 m²;5;No definida;1 a 8 años;$ 890.000 COP;$ 7.000.000*m²;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;Apartamento;Santa Bárbara;630000000
3;2;1;85 m²;0 m²;3;No definida;9 a 15 años;No definida;$ 3.976.470,59*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;El Dorado;338000000
3;2;2;100 m²;87 m²;4;Bueno;1 a 8 años;$ 459.000 COP;$ 5.500.000*m²;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;Apartamento;Santa Teresa;550000000
3;2;0;57 m²;0 m²;3;Excelente;16 a 30 años;$ 133.000 COP;$ 3.421.052,63*m²;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Suba;195000000
2;2;1;57 m²;45 m²;6;Bueno;más de 30 años;$ 495.000 COP;$ 5.087.719,3*m²;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Apartamento;Santa Paula;290000000
2;2;0;53 m²;0 m²;2;No definida;1 a 8 años;$ 85.700 COP;$ 2.716.981,13*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Tierra Buena;144000000
3;2;0;33 m²;33 m²;2;No definida;16 a 30 años;No definida;$ 5.000.000*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Bosa Atalayas;165000000
3;1;0;60 m²;60 m²;3;No definida;1 a 8 años;No definida;$ 4.250.000*m²;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Rionegro;255000000
4;2;0;77 m²;0 m²;3;No definida;9 a 15 años;No definida;$ 2.987.012,99*m²;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Casa;Fontanar del río;230000000
4;5;4;230 m²;230 m²;5;Bueno;16 a 30 años;$ 1.600.000 COP;$ 5.000.000*m²;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Chicó Navarra;1150000000
3;3;1;113 m²;113 m²;4;No definida;16 a 30 años;$ 350.000 COP;$ 5.486.725,66*m²;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;Casa;Ferrocaja fontibon;620000000
2;2;2;90 m²;90 m²;6;Bueno;1 a 8 años;$ 760.000 COP;$ 7.777.777,78*m²;1;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Santa Barbara occidental;700000000
3;4;3;197 m²;197 m²;6;Bueno;más de 30 años;$ 1.655.000 COP;$ 6.091.370,56*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;La Carolina;1200000000
2;1;1;61 m²;0 m²;4;No definida;más de 30 años;$ 284.000 COP;$ 4.201.639,34*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cedritos;256300000
3;1;0;51 m²;0 m²;3;No definida;16 a 30 años;$ 130.000 COP;$ 3.078.431,37*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Suba;157000000
3;4;2;283 m²;283 m²;6;Bueno;más de 30 años;$ 1.730.000 COP;$ 4.770.318,02*m²;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;Apartamento;Chico Norte III;1350000000
1;2;1;64 m²;0 m²;5;No definida;1 a 8 años;$ 239.000 COP;$ 6.562.500*m²;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;Apartamento;El Contador;420000000
4;4;3;250 m²;250 m²;4;Bueno;más de 30 años;$ 295.000 COP;$ 4.400.000*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Casa;Las Margaritas;1100000000
3;3;2;190 m²;175 m²;6;No definida;más de 30 años;$ 807.000 COP;$ 4.789.473,68*m²;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Recodo Del Country;910000000
1;2;2;77 m²;0 m²;6;No definida;1 a 8 años;No definida;$ 6.753.246,75*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Chicó Norte;520000000
3;2;1;89 m²;89 m²;4;Bueno;1 a 8 años;$ 289.000 COP;$ 5.393.258,43*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Mazurén;480000000
5;4;2;350 m²;276 m²;5;No definida;más de 30 años;No definida;$ 2.800.000*m²;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;0;Casa;Pontevedra;980000000
3;3;2;146 m²;146 m²;6;Bueno;1 a 8 años;$ 1.100.000 COP;$ 6.849.315,07*m²;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;Apartamento;Chicó;1000000000
3;3;4;193 m²;193 m²;6;Bueno;1 a 8 años;$ 1.470.000 COP;$ 8.549.222,8*m²;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;Apartamento;chico;1650000000
3;5;3;316 m²;316 m²;6;Bueno;1 a 8 años;$ 1.120.000 COP;$ 3.797.468,35*m²;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;Casa;Arrayanes;1200000000
3;2;1;55 m²;0 m²;3;No definida;9 a 15 años;$ 121.300 COP;$ 3.909.090,91*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Kennedy;215000000
3;3;2;106 m²;106 m²;5;Bueno;1 a 8 años;No definida;$ 6.320.754,72*m²;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Cantalejo;670000000
2;2;1;73 m²;80 m²;5;Bueno;9 a 15 años;$ 524.000 COP;$ 6.575.342,47*m²;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;Apartamento;Bella Suiza;480000000
2;1;0;39 m²;0 m²;4;No definida;16 a 30 años;$ 240.000 COP;$ 6.000.000*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Marly;234000000
3;2;1;87 m²;0 m²;4;No definida;1 a 8 años;$ 240.000 COP;$ 4.770.114,94*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Suba;415000000
3;2;1;94 m²;0 m²;5;No definida;16 a 30 años;$ 425.000 COP;$ 4.159.574,47*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Santa Helena;391000000
3;2;0;71 m²;0 m²;3;No definida;16 a 30 años;$ 132.400 COP;$ 3.321.126,76*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Kennedy;235800000
3;3;2;135 m²;135 m²;5;No definida;9 a 15 años;$ 580.000 COP;$ 5.037.037,04*m²;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Colina Campestre;680000000
4;6;4;338 m²;338 m²;6;Bueno;16 a 30 años;$ 3.700.000 COP;$ 10.355.029,59*m²;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;Apartamento;El Retiro;3500000000
3;3;3;190 m²;175 m²;6;No definida;más de 30 años;$ 837.000 COP;$ 4.894.736,84*m²;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;Apartamento;Recodo Del Country;930000000
1;1;2;50 m²;0 m²;4;No definida;1 a 8 años;$ 327.000 COP;$ 6.424.000*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Los Cedros;321200000
1;2;1;49 m²;49 m²;6;Bueno;9 a 15 años;$ 500.000 COP;$ 8.367.346,94*m²;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;El Castillo;410000000
2;2;1;63 m²;63 m²;5;No definida;menor a 1 año;$ 480.000 COP;$ 10.238.095,24*m²;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Santa barbara;645000000
4;2;0;77 m²;0 m²;3;No definida;9 a 15 años;No definida;$ 2.987.012,99*m²;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Casa;Fontanar del río;230000000
4;3;3;280 m²;280 m²;4;Bueno;más de 30 años;No definida;$ 3.353.571,43*m²;0;1;1;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;Casa;Modelia;939000000
4;2;2;166 m²;0 m²;3;No definida;No definida;No definida;$ 2.933.734,94*m²;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;Casa;Villa del mar;487000000
3;3;0;147 m²;0 m²;2;No definida;16 a 30 años;No definida;$ 1.768.707,48*m²;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Casa;Kennedy;260000000
2;1;1;57 m²;57 m²;6;No definida;más de 30 años;$ 512.000 COP;$ 11.403.508,77*m²;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Usaquén;650000000
3;1;1;51 m²;0 m²;2;No definida;No definida;No definida;$ 3.098.039,22*m²;0;1;1;1;0;1;0;0;0;0;0;1;0;1;0;1;1;0;Apartamento;Dindalito Kennedy;158000000
3;3;2;201 m²;201 m²;6;Bueno;más de 30 años;$ 974.000 COP;$ 5.970.149,25*m²;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;Apartamento;chico;1200000000
2;2;1;42 m²;0 m²;3;No definida;1 a 8 años;$ 149.000 COP;$ 5.119.047,62*m²;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Tintal;215000000
4;4;2;200 m²;0 m²;4;Excelente;16 a 30 años;No definida;$ 3.250.000*m²;0;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;Casa;Cedritos;650000000
1;1;1;33 m²;33 m²;4;Excelente;más de 30 años;$ 150.000 COP;$ 6.969.696,97*m²;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Cedritos;230000000
3;2;1;59 m²;59 m²;4;Bueno;16 a 30 años;$ 320.000 COP;$ 6.271.186,44*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Quinta Paredes;370000000
3;5;4;247 m²;247 m²;6;Bueno;1 a 8 años;$ 1.400.000 COP;$ 9.311.740,89*m²;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;San Patricio;2300000000
2;3;2;89 m²;85 m²;6;No definida;1 a 8 años;$ 757.800 COP;$ 7.640.449,44*m²;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;Santa Bibiana;680000000
3;2;2;88 m²;102 m²;4;Excelente;1 a 8 años;$ 350.000 COP;$ 7.386.363,64*m²;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;Apartamento;El Redil;650000000
2;2;1;56 m²;56 m²;4;Bueno;9 a 15 años;$ 170.000 COP;$ 6.571.428,57*m²;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;Apartamento;Galerias;368000000
3;2;2;147 m²;147 m²;6;Bueno;más de 30 años;$ 445.000 COP;$ 5.170.068,03*m²;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Apartamento;Santa Bárbara;760000000
3;4;4;255 m²;219 m²;4;Bueno;más de 30 años;No definida;$ 4.901.960,78*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Julio Flores;1250000000
2;2;1;67 m²;67 m²;4;No definida;1 a 8 años;$ 192.000 COP;$ 7.462.686,57*m²;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;El Plan;500000000
3;2;1;91 m²;91 m²;4;No definida;más de 30 años;$ 338.000 COP;$ 4.340.659,34*m²;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;Apartamento;Usaquén;395000000
1;2;2;55 m²;55 m²;6;Bueno;1 a 8 años;$ 320.000 COP;$ 8.909.090,91*m²;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Apartamento;Chicó Norte;490000000
2;1;1;62 m²;62 m²;3;Remodelado;más de 30 años;$ 240.000 COP;$ 3.548.387,1*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Las Américas;220000000
3;2;1;81 m²;0 m²;4;No definida;16 a 30 años;$ 241.000 COP;$ 5.128.395,06*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Capellania;415400000
3;4;3;276 m²;276 m²;6;Bueno;más de 30 años;$ 1.440.000 COP;$ 5.289.855,07*m²;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Colinas de Suba;1460000000
2;2;2;76 m²;76 m²;4;No definida;16 a 30 años;$ 510.000 COP;$ 5.723.684,21*m²;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;Apartamento;Cedritos;435000000
2;1;1;47 m²;47 m²;4;Excelente;16 a 30 años;$ 400.000 COP;$ 5.212.765,96*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cedritos;245000000
3;2;1;72 m²;72 m²;3;Excelente;16 a 30 años;$ 105.000 COP;$ 4.861.111,11*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Zona Noroccidente;350000000
3;4;2;156 m²;156 m²;6;Bueno;9 a 15 años;$ 945.585 COP;$ 5.929.487,18*m²;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;Apartamento;Arrayanes;925000000
2;3;2;106 m²;106 m²;5;Bueno;1 a 8 años;$ 503.300 COP;$ 8.160.377,36*m²;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;Apartamento;Nuevo Country;865000000
3;2;2;100 m²;100 m²;4;Excelente;1 a 8 años;$ 467.000 COP;$ 5.800.000*m²;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;Apartamento;Santa Teresa;580000000
3;2;2;77 m²;0 m²;4;Excelente;1 a 8 años;$ 270.000 COP;$ 6.753.246,75*m²;1;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;Mazurén;520000000
2;2;1;75 m²;69 m²;4;No definida;1 a 8 años;$ 500.000 COP;$ 5.866.666,67*m²;1;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;Apartamento;Caobos salazar;440000000
2;2;1;55 m²;0 m²;4;Excelente;9 a 15 años;$ 350.000 COP;$ 6.000.000*m²;0;1;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;Pardo rubio;330000000
3;2;1;58 m²;0 m²;4;No definida;No definida;$ 276.200 COP;$ 5.000.000*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Ciudad hayuelos;290000000
2;1;0;36 m²;30 m²;4;No definida;1 a 8 años;$ 90.000 COP;$ 5.805.555,56*m²;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;Apartamento;Colina Campestre;209000000
3;4;2;260 m²;172 m²;6;Bueno;16 a 30 años;$ 733.000 COP;$ 4.307.692,31*m²;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;Apartamento;La calleja;1120000000
No definida;9;8;680 m²;680 m²;1;Bueno;más de 30 años;No definida;$ 7.352.941,18*m²;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Casa;Quinta Camacho;5000000000
2;2;1;77 m²;77 m²;5;Excelente;más de 30 años;$ 256.000 COP;$ 4.285.714,29*m²;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Colina Campestre;330000000
3;5;4;247 m²;247 m²;6;Bueno;1 a 8 años;$ 1.400.000 COP;$ 9.311.740,89*m²;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;San Patricio;2300000000
3;1;0;43 m²;0 m²;3;Excelente;9 a 15 años;$ 85.100 COP;$ 4.534.883,72*m²;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Ciudad Alsacia;195000000
2;1;1;60 m²;60 m²;3;No definida;más de 30 años;$ 200.000 COP;$ 4.650.000*m²;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Ciudadela Colsubsidio;279000000
5;3;1;230 m²;0 m²;3;No definida;más de 30 años;No definida;$ 3.260.869,57*m²;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;Casa;Venecia;750000000
3;2;2;88 m²;102 m²;4;Excelente;1 a 8 años;$ 350.000 COP;$ 7.386.363,64*m²;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;Apartamento;El Redil;650000000
3;3;2;112 m²;112 m²;5;No definida;9 a 15 años;$ 980.000 COP;$ 6.428.571,43*m²;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0;Apartamento;Santa Bárbara;720000000
3;4;2;168 m²;168 m²;6;No definida;9 a 15 años;$ 670.000 COP;$ 6.250.000*m²;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;La Calleja;1050000000
3;2;1;78 m²;78 m²;4;No definida;9 a 15 años;$ 340.000 COP;$ 5.769.230,77*m²;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;Apartamento;Pontevedra;450000000
2;1;1;47 m²;47 m²;4;Excelente;16 a 30 años;$ 400.000 COP;$ 5.212.765,96*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cedritos;245000000
3;2;1;91 m²;91 m²;4;No definida;más de 30 años;$ 338.000 COP;$ 4.340.659,34*m²;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;Apartamento;Usaquén;395000000
3;1;0;51 m²;48 m²;3;No definida;9 a 15 años;$ 138.125 COP;$ 3.529.411,76*m²;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;Apartamento;Suba;180000000
3;2;2;600 m²;600 m²;6;Bueno;más de 30 años;No definida;$ 3.666.666,67*m²;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;Casa;La Calleja;2200000000
3;4;2;145 m²;136 m²;5;No definida;16 a 30 años;$ 942.000 COP;$ 6.551.724,14*m²;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Santa Bárbara Occidental;950000000
2;2;1;42 m²;0 m²;3;No definida;1 a 8 años;$ 149.000 COP;$ 5.119.047,62*m²;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Tintal;215000000
3;2;1;71 m²;63 m²;4;Bueno;9 a 15 años;$ 227.000 COP;$ 3.802.816,9*m²;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Gran Granada;270000000
3;4;2;119 m²;119 m²;4;No definida;16 a 30 años;$ 480.000 COP;$ 6.974.789,92*m²;0;0;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;Casa;El contador;830000000
2;1;0;45 m²;45 m²;2;No definida;No definida;$ 43.500 COP;$ 2.700.000*m²;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Bosa;121500000
3;2;1;67 m²;62 m²;4;Bueno;16 a 30 años;$ 247.000 COP;$ 5.074.626,87*m²;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Normandía;340000000
1;2;2;55 m²;55 m²;6;Bueno;1 a 8 años;$ 320.000 COP;$ 8.909.090,91*m²;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Apartamento;Chicó Norte;490000000
2;1;1;62 m²;62 m²;3;Remodelado;más de 30 años;$ 240.000 COP;$ 3.548.387,1*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Las Américas;220000000
3;3;2;150,4 m²;0 m²;4;No definida;más de 30 años;$ 515.000 COP;$ 4.986.702,13*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Cedritos;750000000
5;3;2;201 m²;0 m²;3;No definida;No definida;No definida;$ 2.985.074,63*m²;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;Casa;Bolivia;600000000
3;2;1;60 m²;60 m²;3;Excelente;1 a 8 años;No definida;$ 3.000.000*m²;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;Apartamento;Ismael Perdomo;180000000
3;2;1;85 m²;77 m²;4;No definida;9 a 15 años;$ 420.000 COP;$ 5.729.411,76*m²;1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Cedro narvaez;487000000
3;2;1;59 m²;59 m²;4;Excelente;más de 30 años;$ 278.000 COP;$ 5.000.000*m²;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Cedritos;295000000
3;2;0;53 m²;0 m²;2;No definida;No definida;$ 65.000 COP;$ 2.547.169,81*m²;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Parcela el porvenir;135000000
6;4;3;246 m²;148 m²;3;No definida;más de 30 años;No definida;$ 3.780.487,8*m²;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;Casa;Villa Luz;930000000
3;2;1;81 m²;81 m²;4;Bueno;más de 30 años;No definida;$ 5.802.469,14*m²;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;Apartamento;Pontevedra;470000000
